index,Product,Product_ID,Arrival,Weight(kg)
11175,Banana,73619262-1ca0-4cca-a68f-219a85d4bb04,2016-01-11,75.0
11176,Brinjal Long,752ae7a6-132c-4e00-a9da-cc695b9004fc,2016-01-11,45.0
11177,Brocauli,1bfd97a0-d2d6-4d16-87c3-b83484b9b309,2016-01-11,35.0
11178,Carrot,d3b79163-69db-4a43-9eb8-881fd1025604,2016-01-11,35.0
11179,Grapes,73b05417-910e-433e-8828-ba093cc73a81,2016-01-11,145.0
11180,Lime,3cf53b5f-e2d8-4d9e-9a8f-94bf6202954c,2016-01-11,425.0
11181,Okara,6112f93c-e2a9-498c-916f-7bf2ebde66d9,2016-01-11,125.0
11182,Papaya,927b88e6-313a-449a-a830-d75dc0d0da0d,2016-01-11,65.0
11183,Potato Red,65bd4fea-2644-4ff8-a0cd-edb856ca704c,2016-01-11,27.5
11184,Potato White,3620e29e-0b1b-4ba3-aa1c-44953c92337c,2016-01-11,22.5
11185,Raddish Red,bb4d8c4d-fa24-49b8-b860-6b570e6571dc,2016-01-11,27.5
11186,Tomato Big,02329fa7-0fd8-48de-9f35-5a177a62da91,2016-01-11,42.5
11187,Tomato Small,b6d5d5f1-8871-44db-b378-89eff0c4393e,2016-01-11,17.5
11188,Apple,b174b181-c196-4a16-8415-2a6434d48d13,2016-01-12,85.0
11189,Banana,73619262-1ca0-4cca-a68f-219a85d4bb04,2016-01-12,75.0
11190,Brinjal Long,752ae7a6-132c-4e00-a9da-cc695b9004fc,2016-01-12,35.0
11191,Brocauli,1bfd97a0-d2d6-4d16-87c3-b83484b9b309,2016-01-12,35.0
11192,Carrot,d3b79163-69db-4a43-9eb8-881fd1025604,2016-01-12,35.0
11193,Grapes,73b05417-910e-433e-8828-ba093cc73a81,2016-01-12,145.0
11194,Lime,3cf53b5f-e2d8-4d9e-9a8f-94bf6202954c,2016-01-12,425.0
11195,Okara,6112f93c-e2a9-498c-916f-7bf2ebde66d9,2016-01-12,107.5
11196,Papaya,927b88e6-313a-449a-a830-d75dc0d0da0d,2016-01-12,65.0
11197,Potato Red,65bd4fea-2644-4ff8-a0cd-edb856ca704c,2016-01-12,27.5
11198,Potato White,3620e29e-0b1b-4ba3-aa1c-44953c92337c,2016-01-12,22.5
11199,Raddish Red,bb4d8c4d-fa24-49b8-b860-6b570e6571dc,2016-01-12,27.5
11200,Tomato Big,02329fa7-0fd8-48de-9f35-5a177a62da91,2016-01-12,42.5
11201,Tomato Small,b6d5d5f1-8871-44db-b378-89eff0c4393e,2016-01-12,17.5
11202,Apple,b174b181-c196-4a16-8415-2a6434d48d13,2016-01-13,85.0
11203,Banana,73619262-1ca0-4cca-a68f-219a85d4bb04,2016-01-13,75.0
11204,Brinjal Long,752ae7a6-132c-4e00-a9da-cc695b9004fc,2016-01-13,35.0
11205,Brocauli,1bfd97a0-d2d6-4d16-87c3-b83484b9b309,2016-01-13,35.0
11206,Carrot,d3b79163-69db-4a43-9eb8-881fd1025604,2016-01-13,35.0
11207,Grapes,73b05417-910e-433e-8828-ba093cc73a81,2016-01-13,145.0
11208,Lime,3cf53b5f-e2d8-4d9e-9a8f-94bf6202954c,2016-01-13,425.0
11209,Okara,6112f93c-e2a9-498c-916f-7bf2ebde66d9,2016-01-13,115.0
11210,Papaya,927b88e6-313a-449a-a830-d75dc0d0da0d,2016-01-13,65.0
11211,Potato Red,65bd4fea-2644-4ff8-a0cd-edb856ca704c,2016-01-13,27.5
11212,Potato White,3620e29e-0b1b-4ba3-aa1c-44953c92337c,2016-01-13,22.5
11213,Raddish Red,bb4d8c4d-fa24-49b8-b860-6b570e6571dc,2016-01-13,27.5
11214,Tomato Big,02329fa7-0fd8-48de-9f35-5a177a62da91,2016-01-13,45.0
11215,Tomato Small,b6d5d5f1-8871-44db-b378-89eff0c4393e,2016-01-13,17.5
11216,Apple,b174b181-c196-4a16-8415-2a6434d48d13,2016-01-14,85.0
11217,Banana,73619262-1ca0-4cca-a68f-219a85d4bb04,2016-01-14,65.0
11218,Brinjal Long,752ae7a6-132c-4e00-a9da-cc695b9004fc,2016-01-14,35.0
11219,Brocauli,1bfd97a0-d2d6-4d16-87c3-b83484b9b309,2016-01-14,35.0
11220,Carrot,d3b79163-69db-4a43-9eb8-881fd1025604,2016-01-14,35.0
11221,Grapes,73b05417-910e-433e-8828-ba093cc73a81,2016-01-14,145.0
11222,Lime,3cf53b5f-e2d8-4d9e-9a8f-94bf6202954c,2016-01-14,425.0
11223,Okara,6112f93c-e2a9-498c-916f-7bf2ebde66d9,2016-01-14,115.0
11224,Papaya,927b88e6-313a-449a-a830-d75dc0d0da0d,2016-01-14,65.0
11225,Potato Red,65bd4fea-2644-4ff8-a0cd-edb856ca704c,2016-01-14,27.5
11226,Potato White,3620e29e-0b1b-4ba3-aa1c-44953c92337c,2016-01-14,22.5
11227,Raddish Red,bb4d8c4d-fa24-49b8-b860-6b570e6571dc,2016-01-14,27.5
11228,Tomato Big,02329fa7-0fd8-48de-9f35-5a177a62da91,2016-01-14,42.5
11229,Tomato Small,b6d5d5f1-8871-44db-b378-89eff0c4393e,2016-01-14,17.5
11230,Apple,b174b181-c196-4a16-8415-2a6434d48d13,2016-01-15,85.0
11231,Banana,73619262-1ca0-4cca-a68f-219a85d4bb04,2016-01-15,65.0
11232,Brinjal Long,752ae7a6-132c-4e00-a9da-cc695b9004fc,2016-01-15,35.0
11233,Brocauli,1bfd97a0-d2d6-4d16-87c3-b83484b9b309,2016-01-15,35.0
11234,Carrot,d3b79163-69db-4a43-9eb8-881fd1025604,2016-01-15,35.0
11235,Grapes,73b05417-910e-433e-8828-ba093cc73a81,2016-01-15,145.0
11236,Lime,3cf53b5f-e2d8-4d9e-9a8f-94bf6202954c,2016-01-15,425.0
11237,Okara,6112f93c-e2a9-498c-916f-7bf2ebde66d9,2016-01-15,115.0
11238,Papaya,927b88e6-313a-449a-a830-d75dc0d0da0d,2016-01-15,65.0
11239,Potato Red,65bd4fea-2644-4ff8-a0cd-edb856ca704c,2016-01-15,27.5
11240,Potato White,3620e29e-0b1b-4ba3-aa1c-44953c92337c,2016-01-15,22.5
11241,Raddish Red,bb4d8c4d-fa24-49b8-b860-6b570e6571dc,2016-01-15,27.5
11242,Tomato Big,02329fa7-0fd8-48de-9f35-5a177a62da91,2016-01-15,42.5
11243,Tomato Small,b6d5d5f1-8871-44db-b378-89eff0c4393e,2016-01-15,17.5
11244,Apple,b174b181-c196-4a16-8415-2a6434d48d13,2016-01-16,85.0
11245,Banana,73619262-1ca0-4cca-a68f-219a85d4bb04,2016-01-16,62.5
11246,Brinjal Long,752ae7a6-132c-4e00-a9da-cc695b9004fc,2016-01-16,34.0
11247,Brocauli,1bfd97a0-d2d6-4d16-87c3-b83484b9b309,2016-01-16,35.0
11248,Carrot,d3b79163-69db-4a43-9eb8-881fd1025604,2016-01-16,32.5
11249,Grapes,73b05417-910e-433e-8828-ba093cc73a81,2016-01-16,160.0
11250,Lime,3cf53b5f-e2d8-4d9e-9a8f-94bf6202954c,2016-01-16,425.0
11251,Okara,6112f93c-e2a9-498c-916f-7bf2ebde66d9,2016-01-16,107.5
11252,Papaya,927b88e6-313a-449a-a830-d75dc0d0da0d,2016-01-16,57.5
11253,Potato Red,65bd4fea-2644-4ff8-a0cd-edb856ca704c,2016-01-16,27.5
11254,Potato White,3620e29e-0b1b-4ba3-aa1c-44953c92337c,2016-01-16,22.5
11255,Raddish Red,bb4d8c4d-fa24-49b8-b860-6b570e6571dc,2016-01-16,27.5
11256,Tomato Big,02329fa7-0fd8-48de-9f35-5a177a62da91,2016-01-16,45.0
11257,Tomato Small,b6d5d5f1-8871-44db-b378-89eff0c4393e,2016-01-16,19.5
11258,Apple,b174b181-c196-4a16-8415-2a6434d48d13,2016-01-17,85.0
11259,Banana,73619262-1ca0-4cca-a68f-219a85d4bb04,2016-01-17,65.0
11260,Brinjal Long,752ae7a6-132c-4e00-a9da-cc695b9004fc,2016-01-17,35.0
11261,Brocauli,1bfd97a0-d2d6-4d16-87c3-b83484b9b309,2016-01-17,35.0
11262,Carrot,d3b79163-69db-4a43-9eb8-881fd1025604,2016-01-17,35.0
11263,Grapes,73b05417-910e-433e-8828-ba093cc73a81,2016-01-17,145.0
11264,Lime,3cf53b5f-e2d8-4d9e-9a8f-94bf6202954c,2016-01-17,425.0
11265,Okara,6112f93c-e2a9-498c-916f-7bf2ebde66d9,2016-01-17,85.0
11266,Papaya,927b88e6-313a-449a-a830-d75dc0d0da0d,2016-01-17,65.0
11267,Potato Red,65bd4fea-2644-4ff8-a0cd-edb856ca704c,2016-01-17,27.5
11268,Potato White,3620e29e-0b1b-4ba3-aa1c-44953c92337c,2016-01-17,22.5
11269,Raddish Red,bb4d8c4d-fa24-49b8-b860-6b570e6571dc,2016-01-17,22.5
11270,Tomato Big,02329fa7-0fd8-48de-9f35-5a177a62da91,2016-01-17,42.5
11271,Tomato Small,b6d5d5f1-8871-44db-b378-89eff0c4393e,2016-01-17,17.5
11272,Apple,b174b181-c196-4a16-8415-2a6434d48d13,2016-01-18,85.0
11273,Banana,73619262-1ca0-4cca-a68f-219a85d4bb04,2016-01-18,65.0
11274,Brinjal Long,752ae7a6-132c-4e00-a9da-cc695b9004fc,2016-01-18,37.5
11275,Brocauli,1bfd97a0-d2d6-4d16-87c3-b83484b9b309,2016-01-18,35.0
11276,Carrot,d3b79163-69db-4a43-9eb8-881fd1025604,2016-01-18,35.0
11277,Grapes,73b05417-910e-433e-8828-ba093cc73a81,2016-01-18,145.0
11278,Lime,3cf53b5f-e2d8-4d9e-9a8f-94bf6202954c,2016-01-18,425.0
11279,Okara,6112f93c-e2a9-498c-916f-7bf2ebde66d9,2016-01-18,95.0
11280,Papaya,927b88e6-313a-449a-a830-d75dc0d0da0d,2016-01-18,65.0
11281,Potato Red,65bd4fea-2644-4ff8-a0cd-edb856ca704c,2016-01-18,27.5
11282,Potato White,3620e29e-0b1b-4ba3-aa1c-44953c92337c,2016-01-18,22.5
11283,Raddish Red,bb4d8c4d-fa24-49b8-b860-6b570e6571dc,2016-01-18,27.5
11284,Tomato Big,02329fa7-0fd8-48de-9f35-5a177a62da91,2016-01-18,42.5
11285,Tomato Small,b6d5d5f1-8871-44db-b378-89eff0c4393e,2016-01-18,17.5
11286,Apple,b174b181-c196-4a16-8415-2a6434d48d13,2016-01-19,85.0
11287,Banana,73619262-1ca0-4cca-a68f-219a85d4bb04,2016-01-19,65.0
11288,Brinjal Long,752ae7a6-132c-4e00-a9da-cc695b9004fc,2016-01-19,35.0
11289,Brocauli,1bfd97a0-d2d6-4d16-87c3-b83484b9b309,2016-01-19,35.0
11290,Carrot,d3b79163-69db-4a43-9eb8-881fd1025604,2016-01-19,37.5
11291,Grapes,73b05417-910e-433e-8828-ba093cc73a81,2016-01-19,145.0
11292,Lime,3cf53b5f-e2d8-4d9e-9a8f-94bf6202954c,2016-01-19,425.0
11293,Okara,6112f93c-e2a9-498c-916f-7bf2ebde66d9,2016-01-19,95.0
11294,Papaya,927b88e6-313a-449a-a830-d75dc0d0da0d,2016-01-19,65.0
11295,Potato Red,65bd4fea-2644-4ff8-a0cd-edb856ca704c,2016-01-19,27.5
11296,Potato White,3620e29e-0b1b-4ba3-aa1c-44953c92337c,2016-01-19,22.5
11297,Raddish Red,bb4d8c4d-fa24-49b8-b860-6b570e6571dc,2016-01-19,27.5
11298,Tomato Big,02329fa7-0fd8-48de-9f35-5a177a62da91,2016-01-19,45.0
11299,Tomato Small,b6d5d5f1-8871-44db-b378-89eff0c4393e,2016-01-19,17.5
11300,Apple,b174b181-c196-4a16-8415-2a6434d48d13,2016-01-20,85.0
11301,Banana,73619262-1ca0-4cca-a68f-219a85d4bb04,2016-01-20,75.0
11302,Brinjal Long,752ae7a6-132c-4e00-a9da-cc695b9004fc,2016-01-20,35.0
11303,Brocauli,1bfd97a0-d2d6-4d16-87c3-b83484b9b309,2016-01-20,32.5
11304,Carrot,d3b79163-69db-4a43-9eb8-881fd1025604,2016-01-20,37.5
11305,Grapes,73b05417-910e-433e-8828-ba093cc73a81,2016-01-20,105.0
11306,Lime,3cf53b5f-e2d8-4d9e-9a8f-94bf6202954c,2016-01-20,425.0
11307,Okara,6112f93c-e2a9-498c-916f-7bf2ebde66d9,2016-01-20,105.0
11308,Papaya,927b88e6-313a-449a-a830-d75dc0d0da0d,2016-01-20,65.0
11309,Potato Red,65bd4fea-2644-4ff8-a0cd-edb856ca704c,2016-01-20,27.5
11310,Potato White,3620e29e-0b1b-4ba3-aa1c-44953c92337c,2016-01-20,22.5
11311,Raddish Red,bb4d8c4d-fa24-49b8-b860-6b570e6571dc,2016-01-20,27.5
11312,Tomato Big,02329fa7-0fd8-48de-9f35-5a177a62da91,2016-01-20,45.0
11313,Tomato Small,b6d5d5f1-8871-44db-b378-89eff0c4393e,2016-01-20,17.5
11314,Apple,b174b181-c196-4a16-8415-2a6434d48d13,2016-01-21,85.0
11315,Banana,73619262-1ca0-4cca-a68f-219a85d4bb04,2016-01-21,75.0
11316,Brinjal Long,752ae7a6-132c-4e00-a9da-cc695b9004fc,2016-01-21,35.0
11317,Brocauli,1bfd97a0-d2d6-4d16-87c3-b83484b9b309,2016-01-21,27.5
11318,Carrot,d3b79163-69db-4a43-9eb8-881fd1025604,2016-01-21,37.5
11319,Grapes,73b05417-910e-433e-8828-ba093cc73a81,2016-01-21,105.0
11320,Lime,3cf53b5f-e2d8-4d9e-9a8f-94bf6202954c,2016-01-21,425.0
11321,Okara,6112f93c-e2a9-498c-916f-7bf2ebde66d9,2016-01-21,105.0
11322,Papaya,927b88e6-313a-449a-a830-d75dc0d0da0d,2016-01-21,65.0
11323,Potato Red,65bd4fea-2644-4ff8-a0cd-edb856ca704c,2016-01-21,27.5
11324,Potato White,3620e29e-0b1b-4ba3-aa1c-44953c92337c,2016-01-21,22.5
11325,Raddish Red,bb4d8c4d-fa24-49b8-b860-6b570e6571dc,2016-01-21,27.5
11326,Tomato Big,02329fa7-0fd8-48de-9f35-5a177a62da91,2016-01-21,45.0
11327,Tomato Small,b6d5d5f1-8871-44db-b378-89eff0c4393e,2016-01-21,17.5
11328,Apple,b174b181-c196-4a16-8415-2a6434d48d13,2016-01-22,85.0
11329,Banana,73619262-1ca0-4cca-a68f-219a85d4bb04,2016-01-22,75.0
11330,Brinjal Long,752ae7a6-132c-4e00-a9da-cc695b9004fc,2016-01-22,35.0
11331,Brocauli,1bfd97a0-d2d6-4d16-87c3-b83484b9b309,2016-01-22,27.5
11332,Carrot,d3b79163-69db-4a43-9eb8-881fd1025604,2016-01-22,37.5
11333,Grapes,73b05417-910e-433e-8828-ba093cc73a81,2016-01-22,105.0
11334,Lime,3cf53b5f-e2d8-4d9e-9a8f-94bf6202954c,2016-01-22,425.0
11335,Okara,6112f93c-e2a9-498c-916f-7bf2ebde66d9,2016-01-22,105.0
11336,Papaya,927b88e6-313a-449a-a830-d75dc0d0da0d,2016-01-22,65.0
11337,Potato Red,65bd4fea-2644-4ff8-a0cd-edb856ca704c,2016-01-22,27.5
11338,Potato White,3620e29e-0b1b-4ba3-aa1c-44953c92337c,2016-01-22,22.5
11339,Raddish Red,bb4d8c4d-fa24-49b8-b860-6b570e6571dc,2016-01-22,27.5
11340,Tomato Big,02329fa7-0fd8-48de-9f35-5a177a62da91,2016-01-22,45.0
11341,Tomato Small,b6d5d5f1-8871-44db-b378-89eff0c4393e,2016-01-22,17.5
11342,Apple,b174b181-c196-4a16-8415-2a6434d48d13,2016-01-23,85.0
11343,Banana,73619262-1ca0-4cca-a68f-219a85d4bb04,2016-01-23,75.0
11344,Brinjal Long,752ae7a6-132c-4e00-a9da-cc695b9004fc,2016-01-23,37.5
11345,Brocauli,1bfd97a0-d2d6-4d16-87c3-b83484b9b309,2016-01-23,27.5
11346,Carrot,d3b79163-69db-4a43-9eb8-881fd1025604,2016-01-23,35.0
11347,Grapes,73b05417-910e-433e-8828-ba093cc73a81,2016-01-23,105.0
11348,Jack Fruit,17a467ff-59e4-4ad7-9fe4-7c3f467904dd,2016-01-23,75.0
11349,Lime,3cf53b5f-e2d8-4d9e-9a8f-94bf6202954c,2016-01-23,425.0
11350,Okara,6112f93c-e2a9-498c-916f-7bf2ebde66d9,2016-01-23,105.0
11351,Papaya,927b88e6-313a-449a-a830-d75dc0d0da0d,2016-01-23,65.0
11352,Potato Red,65bd4fea-2644-4ff8-a0cd-edb856ca704c,2016-01-23,27.5
11353,Potato White,3620e29e-0b1b-4ba3-aa1c-44953c92337c,2016-01-23,22.0
11354,Raddish Red,bb4d8c4d-fa24-49b8-b860-6b570e6571dc,2016-01-23,32.5
11355,Tomato Big,02329fa7-0fd8-48de-9f35-5a177a62da91,2016-01-23,45.0
11356,Tomato Small,b6d5d5f1-8871-44db-b378-89eff0c4393e,2016-01-23,27.5
11357,Apple,b174b181-c196-4a16-8415-2a6434d48d13,2016-01-24,85.0
11358,Banana,73619262-1ca0-4cca-a68f-219a85d4bb04,2016-01-24,75.0
11359,Brinjal Long,752ae7a6-132c-4e00-a9da-cc695b9004fc,2016-01-24,35.0
11360,Brocauli,1bfd97a0-d2d6-4d16-87c3-b83484b9b309,2016-01-24,27.5
11361,Carrot,d3b79163-69db-4a43-9eb8-881fd1025604,2016-01-24,37.5
11362,Grapes,73b05417-910e-433e-8828-ba093cc73a81,2016-01-24,105.0
11363,Jack Fruit,17a467ff-59e4-4ad7-9fe4-7c3f467904dd,2016-01-24,90.0
11364,Lime,3cf53b5f-e2d8-4d9e-9a8f-94bf6202954c,2016-01-24,425.0
11365,Okara,6112f93c-e2a9-498c-916f-7bf2ebde66d9,2016-01-24,110.0
11366,Papaya,927b88e6-313a-449a-a830-d75dc0d0da0d,2016-01-24,65.0
11367,Potato Red,65bd4fea-2644-4ff8-a0cd-edb856ca704c,2016-01-24,28.5
11368,Potato White,3620e29e-0b1b-4ba3-aa1c-44953c92337c,2016-01-24,22.5
11369,Raddish Red,bb4d8c4d-fa24-49b8-b860-6b570e6571dc,2016-01-24,27.5
11370,Tomato Big,02329fa7-0fd8-48de-9f35-5a177a62da91,2016-01-24,45.0
11371,Tomato Small,b6d5d5f1-8871-44db-b378-89eff0c4393e,2016-01-24,25.0
11372,Apple,b174b181-c196-4a16-8415-2a6434d48d13,2016-01-25,85.0
11373,Banana,73619262-1ca0-4cca-a68f-219a85d4bb04,2016-01-25,75.0
11374,Brinjal Long,752ae7a6-132c-4e00-a9da-cc695b9004fc,2016-01-25,35.0
11375,Brocauli,1bfd97a0-d2d6-4d16-87c3-b83484b9b309,2016-01-25,32.5
11376,Carrot,d3b79163-69db-4a43-9eb8-881fd1025604,2016-01-25,36.0
11377,Grapes,73b05417-910e-433e-8828-ba093cc73a81,2016-01-25,105.0
11378,Jack Fruit,17a467ff-59e4-4ad7-9fe4-7c3f467904dd,2016-01-25,95.0
11379,Lime,3cf53b5f-e2d8-4d9e-9a8f-94bf6202954c,2016-01-25,425.0
11380,Okara,6112f93c-e2a9-498c-916f-7bf2ebde66d9,2016-01-25,110.0
11381,Papaya,927b88e6-313a-449a-a830-d75dc0d0da0d,2016-01-25,65.0
11382,Potato Red,65bd4fea-2644-4ff8-a0cd-edb856ca704c,2016-01-25,28.5
11383,Potato White,3620e29e-0b1b-4ba3-aa1c-44953c92337c,2016-01-25,22.5
11384,Raddish Red,bb4d8c4d-fa24-49b8-b860-6b570e6571dc,2016-01-25,35.0
11385,Tomato Big,02329fa7-0fd8-48de-9f35-5a177a62da91,2016-01-25,45.0
11386,Tomato Small,b6d5d5f1-8871-44db-b378-89eff0c4393e,2016-01-25,25.0
11387,Apple,b174b181-c196-4a16-8415-2a6434d48d13,2016-01-26,85.0
11388,Banana,73619262-1ca0-4cca-a68f-219a85d4bb04,2016-01-26,75.0
11389,Brinjal Long,752ae7a6-132c-4e00-a9da-cc695b9004fc,2016-01-26,35.0
11390,Brocauli,1bfd97a0-d2d6-4d16-87c3-b83484b9b309,2016-01-26,27.5
11391,Carrot,d3b79163-69db-4a43-9eb8-881fd1025604,2016-01-26,37.5
11392,Grapes,73b05417-910e-433e-8828-ba093cc73a81,2016-01-26,95.0
11393,Jack Fruit,17a467ff-59e4-4ad7-9fe4-7c3f467904dd,2016-01-26,75.0
11394,Lime,3cf53b5f-e2d8-4d9e-9a8f-94bf6202954c,2016-01-26,425.0
11395,Okara,6112f93c-e2a9-498c-916f-7bf2ebde66d9,2016-01-26,110.0
11396,Papaya,927b88e6-313a-449a-a830-d75dc0d0da0d,2016-01-26,65.0
11397,Potato Red,65bd4fea-2644-4ff8-a0cd-edb856ca704c,2016-01-26,28.5
11398,Potato White,3620e29e-0b1b-4ba3-aa1c-44953c92337c,2016-01-26,22.5
11399,Raddish Red,bb4d8c4d-fa24-49b8-b860-6b570e6571dc,2016-01-26,32.5
11400,Tomato Big,02329fa7-0fd8-48de-9f35-5a177a62da91,2016-01-26,45.0
11401,Tomato Small,b6d5d5f1-8871-44db-b378-89eff0c4393e,2016-01-26,21.5
11402,Apple,b174b181-c196-4a16-8415-2a6434d48d13,2016-01-27,85.0
11403,Banana,73619262-1ca0-4cca-a68f-219a85d4bb04,2016-01-27,75.0
11404,Brinjal Long,752ae7a6-132c-4e00-a9da-cc695b9004fc,2016-01-27,35.0
11405,Brocauli,1bfd97a0-d2d6-4d16-87c3-b83484b9b309,2016-01-27,32.5
11406,Carrot,d3b79163-69db-4a43-9eb8-881fd1025604,2016-01-27,35.0
11407,Grapes,73b05417-910e-433e-8828-ba093cc73a81,2016-01-27,95.0
11408,Jack Fruit,17a467ff-59e4-4ad7-9fe4-7c3f467904dd,2016-01-27,75.0
11409,Lime,3cf53b5f-e2d8-4d9e-9a8f-94bf6202954c,2016-01-27,425.0
11410,Okara,6112f93c-e2a9-498c-916f-7bf2ebde66d9,2016-01-27,110.0
11411,Papaya,927b88e6-313a-449a-a830-d75dc0d0da0d,2016-01-27,65.0
11412,Potato Red,65bd4fea-2644-4ff8-a0cd-edb856ca704c,2016-01-27,28.5
11413,Potato White,3620e29e-0b1b-4ba3-aa1c-44953c92337c,2016-01-27,22.5
11414,Raddish Red,bb4d8c4d-fa24-49b8-b860-6b570e6571dc,2016-01-27,35.0
11415,Tomato Big,02329fa7-0fd8-48de-9f35-5a177a62da91,2016-01-27,42.5
11416,Tomato Small,b6d5d5f1-8871-44db-b378-89eff0c4393e,2016-01-27,17.5
11417,Apple,b174b181-c196-4a16-8415-2a6434d48d13,2016-01-28,85.0
11418,Banana,73619262-1ca0-4cca-a68f-219a85d4bb04,2016-01-28,75.0
11419,Brinjal Long,752ae7a6-132c-4e00-a9da-cc695b9004fc,2016-01-28,35.0
11420,Brocauli,1bfd97a0-d2d6-4d16-87c3-b83484b9b309,2016-01-28,32.5
11421,Carrot,d3b79163-69db-4a43-9eb8-881fd1025604,2016-01-28,35.0
11422,Grapes,73b05417-910e-433e-8828-ba093cc73a81,2016-01-28,95.0
11423,Jack Fruit,17a467ff-59e4-4ad7-9fe4-7c3f467904dd,2016-01-28,75.0
11424,Lime,3cf53b5f-e2d8-4d9e-9a8f-94bf6202954c,2016-01-28,425.0
11425,Okara,6112f93c-e2a9-498c-916f-7bf2ebde66d9,2016-01-28,110.0
11426,Potato Red,65bd4fea-2644-4ff8-a0cd-edb856ca704c,2016-01-28,28.5
11427,Potato White,3620e29e-0b1b-4ba3-aa1c-44953c92337c,2016-01-28,22.5
11428,Raddish Red,bb4d8c4d-fa24-49b8-b860-6b570e6571dc,2016-01-28,35.0
11429,Tomato Big,02329fa7-0fd8-48de-9f35-5a177a62da91,2016-01-28,42.5
11430,Tomato Small,b6d5d5f1-8871-44db-b378-89eff0c4393e,2016-01-28,17.5
11431,Apple,b174b181-c196-4a16-8415-2a6434d48d13,2016-01-29,85.0
11432,Banana,73619262-1ca0-4cca-a68f-219a85d4bb04,2016-01-29,75.0
11433,Brinjal Long,752ae7a6-132c-4e00-a9da-cc695b9004fc,2016-01-29,35.0
11434,Brocauli,1bfd97a0-d2d6-4d16-87c3-b83484b9b309,2016-01-29,32.5
11435,Carrot,d3b79163-69db-4a43-9eb8-881fd1025604,2016-01-29,35.0
11436,Grapes,73b05417-910e-433e-8828-ba093cc73a81,2016-01-29,95.0
11437,Jack Fruit,17a467ff-59e4-4ad7-9fe4-7c3f467904dd,2016-01-29,75.0
11438,Lime,3cf53b5f-e2d8-4d9e-9a8f-94bf6202954c,2016-01-29,425.0
11439,Okara,6112f93c-e2a9-498c-916f-7bf2ebde66d9,2016-01-29,110.0
11440,Papaya,927b88e6-313a-449a-a830-d75dc0d0da0d,2016-01-29,65.0
11441,Potato Red,65bd4fea-2644-4ff8-a0cd-edb856ca704c,2016-01-29,28.5
11442,Potato White,3620e29e-0b1b-4ba3-aa1c-44953c92337c,2016-01-29,22.5
11443,Tomato Big,02329fa7-0fd8-48de-9f35-5a177a62da91,2016-01-29,45.0
11444,Tomato Small,b6d5d5f1-8871-44db-b378-89eff0c4393e,2016-01-29,22.5
11445,Apple,b174b181-c196-4a16-8415-2a6434d48d13,2016-01-30,77.5
11446,Banana,73619262-1ca0-4cca-a68f-219a85d4bb04,2016-01-30,77.5
11447,Brinjal Long,752ae7a6-132c-4e00-a9da-cc695b9004fc,2016-01-30,34.0
11448,Brocauli,1bfd97a0-d2d6-4d16-87c3-b83484b9b309,2016-01-30,32.5
11449,Carrot,d3b79163-69db-4a43-9eb8-881fd1025604,2016-01-30,37.5
11450,Grapes,73b05417-910e-433e-8828-ba093cc73a81,2016-01-30,95.0
11451,Jack Fruit,17a467ff-59e4-4ad7-9fe4-7c3f467904dd,2016-01-30,72.5
11452,Lime,3cf53b5f-e2d8-4d9e-9a8f-94bf6202954c,2016-01-30,425.0
11453,Okara,6112f93c-e2a9-498c-916f-7bf2ebde66d9,2016-01-30,110.0
11454,Papaya,927b88e6-313a-449a-a830-d75dc0d0da0d,2016-01-30,65.0
11455,Potato Red,65bd4fea-2644-4ff8-a0cd-edb856ca704c,2016-01-30,28.5
11456,Potato White,3620e29e-0b1b-4ba3-aa1c-44953c92337c,2016-01-30,22.5
11457,Raddish Red,bb4d8c4d-fa24-49b8-b860-6b570e6571dc,2016-01-30,37.5
11458,Tomato Big,02329fa7-0fd8-48de-9f35-5a177a62da91,2016-01-30,47.5
11459,Tomato Small,b6d5d5f1-8871-44db-b378-89eff0c4393e,2016-01-30,22.5
11460,Apple,b174b181-c196-4a16-8415-2a6434d48d13,2016-01-31,85.0
11461,Banana,73619262-1ca0-4cca-a68f-219a85d4bb04,2016-01-31,72.5
11462,Brinjal Long,752ae7a6-132c-4e00-a9da-cc695b9004fc,2016-01-31,35.0
11463,Brocauli,1bfd97a0-d2d6-4d16-87c3-b83484b9b309,2016-01-31,35.0
11464,Carrot,d3b79163-69db-4a43-9eb8-881fd1025604,2016-01-31,35.0
11465,Grapes,73b05417-910e-433e-8828-ba093cc73a81,2016-01-31,95.0
11466,Jack Fruit,17a467ff-59e4-4ad7-9fe4-7c3f467904dd,2016-01-31,65.0
11467,Lime,3cf53b5f-e2d8-4d9e-9a8f-94bf6202954c,2016-01-31,425.0
11468,Okara,6112f93c-e2a9-498c-916f-7bf2ebde66d9,2016-01-31,115.0
11469,Papaya,927b88e6-313a-449a-a830-d75dc0d0da0d,2016-01-31,52.5
11470,Potato Red,65bd4fea-2644-4ff8-a0cd-edb856ca704c,2016-01-31,23.5
11471,Potato White,3620e29e-0b1b-4ba3-aa1c-44953c92337c,2016-01-31,19.0
11472,Raddish Red,bb4d8c4d-fa24-49b8-b860-6b570e6571dc,2016-01-31,35.0
11473,Tomato Big,02329fa7-0fd8-48de-9f35-5a177a62da91,2016-01-31,37.5
11474,Tomato Small,b6d5d5f1-8871-44db-b378-89eff0c4393e,2016-01-31,17.5
