index,Product,Product_ID,Arrival,Maximum,Weight(kg)
2001,Potato Red,08f3acc4-5c89-4a21-ba0c-b1cd10ff55c5,2013-12-26,32.0,121
2002,Potato White,ea128527-26a8-4695-97b6-8165126a2715,2013-12-26,28.0,71
2003,Raddish Red,6cb2fc31-28a9-41e0-8097-b6fc0c27af26,2013-12-26,30.0,159
2004,Tomato Big,69735793-757e-4ae3-91a6-9d2008488d2c,2013-12-26,50.0,106
2005,Tomato Small,71bc2956-caeb-4db5-99ff-afd72743ade0,2013-12-26,38.0,188
2006,Apple,3d7baeff-1387-490a-9981-04234e88299a,2013-12-27,110.0,71
2007,Banana,666473ac-2a7f-476d-9001-cf98ffe7259c,2013-12-27,50.0,162
2008,Brinjal Long,6d0ecdf6-efed-41c0-8a1f-aa813a1ab73f,2013-12-27,30.0,55
2009,Brocauli,e4e405bc-d99b-4fbf-bb35-2e08fd6a8862,2013-12-27,35.0,162
2010,Carrot,d95b26ec-17e4-448d-b8e1-8c9f74ce61b7,2013-12-27,30.0,108
2011,Grapes,392b24b1-21cc-4598-869d-abcbe32184ec,2013-12-27,200.0,198
2012,Jack Fruit,0967140c-9917-4b4f-a207-b93430644c02,2013-12-27,80.0,78
2013,Lime,bc3efa88-b283-4ecd-9745-88675d66951e,2013-12-27,400.0,190
2014,Okara,49de6113-2a81-466c-8ab1-7835a6e8adde,2013-12-27,120.0,113
2015,Papaya,cea735fb-4ea1-4970-8c5c-c250b671a1a0,2013-12-27,55.0,23
2016,Potato Red,08f3acc4-5c89-4a21-ba0c-b1cd10ff55c5,2013-12-27,33.0,179
2017,Potato White,ea128527-26a8-4695-97b6-8165126a2715,2013-12-27,26.0,130
2018,Raddish Red,6cb2fc31-28a9-41e0-8097-b6fc0c27af26,2013-12-27,30.0,174
2019,Tomato Big,69735793-757e-4ae3-91a6-9d2008488d2c,2013-12-27,50.0,118
2020,Tomato Small,71bc2956-caeb-4db5-99ff-afd72743ade0,2013-12-27,38.0,193
2021,Apple,3d7baeff-1387-490a-9981-04234e88299a,2013-12-29,110.0,50
2022,Banana,666473ac-2a7f-476d-9001-cf98ffe7259c,2013-12-29,50.0,41
2023,Brinjal Long,6d0ecdf6-efed-41c0-8a1f-aa813a1ab73f,2013-12-29,20.0,45
2024,Brocauli,e4e405bc-d99b-4fbf-bb35-2e08fd6a8862,2013-12-29,45.0,177
2025,Carrot,d95b26ec-17e4-448d-b8e1-8c9f74ce61b7,2013-12-29,30.0,57
2026,Grapes,392b24b1-21cc-4598-869d-abcbe32184ec,2013-12-29,200.0,170
2027,Jack Fruit,0967140c-9917-4b4f-a207-b93430644c02,2013-12-29,80.0,144
2028,Lime,bc3efa88-b283-4ecd-9745-88675d66951e,2013-12-29,400.0,132
2029,Okara,49de6113-2a81-466c-8ab1-7835a6e8adde,2013-12-29,160.0,62
2030,Papaya,cea735fb-4ea1-4970-8c5c-c250b671a1a0,2013-12-29,55.0,171
2031,Potato Red,08f3acc4-5c89-4a21-ba0c-b1cd10ff55c5,2013-12-29,33.0,146
2032,Potato White,ea128527-26a8-4695-97b6-8165126a2715,2013-12-29,26.0,22
2033,Raddish Red,6cb2fc31-28a9-41e0-8097-b6fc0c27af26,2013-12-29,30.0,177
2034,Tomato Big,69735793-757e-4ae3-91a6-9d2008488d2c,2013-12-29,50.0,177
2035,Tomato Small,71bc2956-caeb-4db5-99ff-afd72743ade0,2013-12-29,36.0,86
2036,Apple,3d7baeff-1387-490a-9981-04234e88299a,2013-12-31,110.0,95
2037,Banana,666473ac-2a7f-476d-9001-cf98ffe7259c,2013-12-31,50.0,123
2038,Brinjal Long,6d0ecdf6-efed-41c0-8a1f-aa813a1ab73f,2013-12-31,25.0,110
2039,Brocauli,e4e405bc-d99b-4fbf-bb35-2e08fd6a8862,2013-12-31,45.0,52
2040,Carrot,d95b26ec-17e4-448d-b8e1-8c9f74ce61b7,2013-12-31,30.0,10
2041,Grapes,392b24b1-21cc-4598-869d-abcbe32184ec,2013-12-31,200.0,124
2042,Jack Fruit,0967140c-9917-4b4f-a207-b93430644c02,2013-12-31,110.0,57
2043,Lime,bc3efa88-b283-4ecd-9745-88675d66951e,2013-12-31,400.0,47
2044,Okara,49de6113-2a81-466c-8ab1-7835a6e8adde,2013-12-31,160.0,84
2045,Papaya,cea735fb-4ea1-4970-8c5c-c250b671a1a0,2013-12-31,60.0,69
2046,Potato Red,08f3acc4-5c89-4a21-ba0c-b1cd10ff55c5,2013-12-31,32.0,16
2047,Potato White,ea128527-26a8-4695-97b6-8165126a2715,2013-12-31,27.0,51
2048,Raddish Red,6cb2fc31-28a9-41e0-8097-b6fc0c27af26,2013-12-31,30.0,136
2049,Tomato Big,69735793-757e-4ae3-91a6-9d2008488d2c,2013-12-31,50.0,149
2050,Tomato Small,71bc2956-caeb-4db5-99ff-afd72743ade0,2013-12-31,35.0,14
2051,Apple,3d7baeff-1387-490a-9981-04234e88299a,2014-01-01,110.0,172
2052,Banana,666473ac-2a7f-476d-9001-cf98ffe7259c,2014-01-01,50.0,37
2053,Brinjal Long,6d0ecdf6-efed-41c0-8a1f-aa813a1ab73f,2014-01-01,22.0,164
2054,Brocauli,e4e405bc-d99b-4fbf-bb35-2e08fd6a8862,2014-01-01,45.0,106
2055,Carrot,d95b26ec-17e4-448d-b8e1-8c9f74ce61b7,2014-01-01,30.0,157
2056,Grapes,392b24b1-21cc-4598-869d-abcbe32184ec,2014-01-01,200.0,108
2057,Jack Fruit,0967140c-9917-4b4f-a207-b93430644c02,2014-01-01,120.0,124
2058,Lime,bc3efa88-b283-4ecd-9745-88675d66951e,2014-01-01,400.0,110
2059,Okara,49de6113-2a81-466c-8ab1-7835a6e8adde,2014-01-01,120.0,85
2060,Papaya,cea735fb-4ea1-4970-8c5c-c250b671a1a0,2014-01-01,60.0,129
2061,Potato Red,08f3acc4-5c89-4a21-ba0c-b1cd10ff55c5,2014-01-01,28.0,19
2062,Potato White,ea128527-26a8-4695-97b6-8165126a2715,2014-01-01,25.0,138
2063,Raddish Red,6cb2fc31-28a9-41e0-8097-b6fc0c27af26,2014-01-01,30.0,186
2064,Tomato Big,69735793-757e-4ae3-91a6-9d2008488d2c,2014-01-01,45.0,88
2065,Tomato Small,71bc2956-caeb-4db5-99ff-afd72743ade0,2014-01-01,35.0,71
2066,Apple,3d7baeff-1387-490a-9981-04234e88299a,2014-01-02,110.0,163
2067,Banana,666473ac-2a7f-476d-9001-cf98ffe7259c,2014-01-02,45.0,80
2068,Brinjal Long,6d0ecdf6-efed-41c0-8a1f-aa813a1ab73f,2014-01-02,24.0,102
2069,Brocauli,e4e405bc-d99b-4fbf-bb35-2e08fd6a8862,2014-01-02,45.0,64
2070,Carrot,d95b26ec-17e4-448d-b8e1-8c9f74ce61b7,2014-01-02,28.0,130
2071,Grapes,392b24b1-21cc-4598-869d-abcbe32184ec,2014-01-02,200.0,133
2072,Jack Fruit,0967140c-9917-4b4f-a207-b93430644c02,2014-01-02,100.0,107
2073,Lime,bc3efa88-b283-4ecd-9745-88675d66951e,2014-01-02,400.0,196
2074,Okara,49de6113-2a81-466c-8ab1-7835a6e8adde,2014-01-02,100.0,11
2075,Papaya,cea735fb-4ea1-4970-8c5c-c250b671a1a0,2014-01-02,60.0,182
2076,Potato Red,08f3acc4-5c89-4a21-ba0c-b1cd10ff55c5,2014-01-02,27.0,188
2077,Potato White,ea128527-26a8-4695-97b6-8165126a2715,2014-01-02,25.0,38
2078,Raddish Red,6cb2fc31-28a9-41e0-8097-b6fc0c27af26,2014-01-02,30.0,34
2079,Tomato Big,69735793-757e-4ae3-91a6-9d2008488d2c,2014-01-02,45.0,120
2080,Tomato Small,71bc2956-caeb-4db5-99ff-afd72743ade0,2014-01-02,35.0,66
2081,Apple,3d7baeff-1387-490a-9981-04234e88299a,2014-01-03,110.0,38
2082,Banana,666473ac-2a7f-476d-9001-cf98ffe7259c,2014-01-03,50.0,105
2083,Brinjal Long,6d0ecdf6-efed-41c0-8a1f-aa813a1ab73f,2014-01-03,25.0,119
2084,Brocauli,e4e405bc-d99b-4fbf-bb35-2e08fd6a8862,2014-01-03,45.0,23
2085,Carrot,d95b26ec-17e4-448d-b8e1-8c9f74ce61b7,2014-01-03,30.0,198
2086,Grapes,392b24b1-21cc-4598-869d-abcbe32184ec,2014-01-03,200.0,12
2087,Jack Fruit,0967140c-9917-4b4f-a207-b93430644c02,2014-01-03,80.0,163
2088,Lime,bc3efa88-b283-4ecd-9745-88675d66951e,2014-01-03,400.0,107
2089,Okara,49de6113-2a81-466c-8ab1-7835a6e8adde,2014-01-03,110.0,21
2090,Papaya,cea735fb-4ea1-4970-8c5c-c250b671a1a0,2014-01-03,60.0,54
2091,Potato Red,08f3acc4-5c89-4a21-ba0c-b1cd10ff55c5,2014-01-03,28.0,200
2092,Potato White,ea128527-26a8-4695-97b6-8165126a2715,2014-01-03,25.0,141
2093,Raddish Red,6cb2fc31-28a9-41e0-8097-b6fc0c27af26,2014-01-03,30.0,96
2094,Tomato Big,69735793-757e-4ae3-91a6-9d2008488d2c,2014-01-03,45.0,17
2095,Tomato Small,71bc2956-caeb-4db5-99ff-afd72743ade0,2014-01-03,35.0,124
2096,Apple,3d7baeff-1387-490a-9981-04234e88299a,2014-01-05,100.0,25
2097,Banana,666473ac-2a7f-476d-9001-cf98ffe7259c,2014-01-05,50.0,142
2098,Brinjal Long,6d0ecdf6-efed-41c0-8a1f-aa813a1ab73f,2014-01-05,30.0,22
2099,Brocauli,e4e405bc-d99b-4fbf-bb35-2e08fd6a8862,2014-01-05,45.0,93
2100,Carrot,d95b26ec-17e4-448d-b8e1-8c9f74ce61b7,2014-01-05,30.0,96
2101,Grapes,392b24b1-21cc-4598-869d-abcbe32184ec,2014-01-05,160.0,50
2102,Jack Fruit,0967140c-9917-4b4f-a207-b93430644c02,2014-01-05,100.0,135
2103,Lime,bc3efa88-b283-4ecd-9745-88675d66951e,2014-01-05,400.0,19
2104,Okara,49de6113-2a81-466c-8ab1-7835a6e8adde,2014-01-05,100.0,22
2105,Papaya,cea735fb-4ea1-4970-8c5c-c250b671a1a0,2014-01-05,55.0,104
2106,Potato Red,08f3acc4-5c89-4a21-ba0c-b1cd10ff55c5,2014-01-05,27.0,154
2107,Potato White,ea128527-26a8-4695-97b6-8165126a2715,2014-01-05,24.0,89
2108,Raddish Red,6cb2fc31-28a9-41e0-8097-b6fc0c27af26,2014-01-05,30.0,53
2109,Tomato Big,69735793-757e-4ae3-91a6-9d2008488d2c,2014-01-05,40.0,78
2110,Tomato Small,71bc2956-caeb-4db5-99ff-afd72743ade0,2014-01-05,35.0,17
2111,Apple,3d7baeff-1387-490a-9981-04234e88299a,2014-01-06,100.0,109
2112,Banana,666473ac-2a7f-476d-9001-cf98ffe7259c,2014-01-06,50.0,123
2113,Brinjal Long,6d0ecdf6-efed-41c0-8a1f-aa813a1ab73f,2014-01-06,30.0,132
2114,Brocauli,e4e405bc-d99b-4fbf-bb35-2e08fd6a8862,2014-01-06,45.0,150
2115,Carrot,d95b26ec-17e4-448d-b8e1-8c9f74ce61b7,2014-01-06,25.0,163
2116,Grapes,392b24b1-21cc-4598-869d-abcbe32184ec,2014-01-06,170.0,107
2117,Jack Fruit,0967140c-9917-4b4f-a207-b93430644c02,2014-01-06,80.0,110
2118,Lime,bc3efa88-b283-4ecd-9745-88675d66951e,2014-01-06,400.0,126
2119,Okara,49de6113-2a81-466c-8ab1-7835a6e8adde,2014-01-06,100.0,59
2120,Papaya,cea735fb-4ea1-4970-8c5c-c250b671a1a0,2014-01-06,60.0,189
2121,Potato Red,08f3acc4-5c89-4a21-ba0c-b1cd10ff55c5,2014-01-06,27.0,61
2122,Potato White,ea128527-26a8-4695-97b6-8165126a2715,2014-01-06,24.0,176
2123,Raddish Red,6cb2fc31-28a9-41e0-8097-b6fc0c27af26,2014-01-06,30.0,53
2124,Tomato Big,69735793-757e-4ae3-91a6-9d2008488d2c,2014-01-06,40.0,60
2125,Tomato Small,71bc2956-caeb-4db5-99ff-afd72743ade0,2014-01-06,35.0,51
2126,Apple,3d7baeff-1387-490a-9981-04234e88299a,2014-01-07,100.0,194
2127,Banana,666473ac-2a7f-476d-9001-cf98ffe7259c,2014-01-07,50.0,130
2128,Brinjal Long,6d0ecdf6-efed-41c0-8a1f-aa813a1ab73f,2014-01-07,30.0,73
2129,Brocauli,e4e405bc-d99b-4fbf-bb35-2e08fd6a8862,2014-01-07,45.0,72
2130,Carrot,d95b26ec-17e4-448d-b8e1-8c9f74ce61b7,2014-01-07,26.0,185
2131,Grapes,392b24b1-21cc-4598-869d-abcbe32184ec,2014-01-07,160.0,110
2132,Jack Fruit,0967140c-9917-4b4f-a207-b93430644c02,2014-01-07,80.0,141
2133,Lime,bc3efa88-b283-4ecd-9745-88675d66951e,2014-01-07,400.0,84
2134,Okara,49de6113-2a81-466c-8ab1-7835a6e8adde,2014-01-07,100.0,17
2135,Papaya,cea735fb-4ea1-4970-8c5c-c250b671a1a0,2014-01-07,60.0,65
2136,Potato Red,08f3acc4-5c89-4a21-ba0c-b1cd10ff55c5,2014-01-07,26.0,63
2137,Potato White,ea128527-26a8-4695-97b6-8165126a2715,2014-01-07,22.0,194
2138,Raddish Red,6cb2fc31-28a9-41e0-8097-b6fc0c27af26,2014-01-07,30.0,174
2139,Tomato Big,69735793-757e-4ae3-91a6-9d2008488d2c,2014-01-07,40.0,31
2140,Tomato Small,71bc2956-caeb-4db5-99ff-afd72743ade0,2014-01-07,32.0,34
2141,Apple,3d7baeff-1387-490a-9981-04234e88299a,2014-01-08,110.0,173
2142,Banana,666473ac-2a7f-476d-9001-cf98ffe7259c,2014-01-08,50.0,121
2143,Brinjal Long,6d0ecdf6-efed-41c0-8a1f-aa813a1ab73f,2014-01-08,30.0,11
2144,Brocauli,e4e405bc-d99b-4fbf-bb35-2e08fd6a8862,2014-01-08,45.0,104
2145,Carrot,d95b26ec-17e4-448d-b8e1-8c9f74ce61b7,2014-01-08,25.0,138
2146,Grapes,392b24b1-21cc-4598-869d-abcbe32184ec,2014-01-08,160.0,80
2147,Jack Fruit,0967140c-9917-4b4f-a207-b93430644c02,2014-01-08,80.0,57
2148,Lime,bc3efa88-b283-4ecd-9745-88675d66951e,2014-01-08,400.0,123
2149,Okara,49de6113-2a81-466c-8ab1-7835a6e8adde,2014-01-08,90.0,127
2150,Papaya,cea735fb-4ea1-4970-8c5c-c250b671a1a0,2014-01-08,60.0,105
2151,Potato Red,08f3acc4-5c89-4a21-ba0c-b1cd10ff55c5,2014-01-08,25.0,165
2152,Potato White,ea128527-26a8-4695-97b6-8165126a2715,2014-01-08,22.0,139
2153,Raddish Red,6cb2fc31-28a9-41e0-8097-b6fc0c27af26,2014-01-08,30.0,164
2154,Tomato Big,69735793-757e-4ae3-91a6-9d2008488d2c,2014-01-08,35.0,153
2155,Tomato Small,71bc2956-caeb-4db5-99ff-afd72743ade0,2014-01-08,35.0,103
2156,Apple,3d7baeff-1387-490a-9981-04234e88299a,2014-01-09,110.0,181
2157,Banana,666473ac-2a7f-476d-9001-cf98ffe7259c,2014-01-09,45.0,57
2158,Brinjal Long,6d0ecdf6-efed-41c0-8a1f-aa813a1ab73f,2014-01-09,30.0,91
2159,Brocauli,e4e405bc-d99b-4fbf-bb35-2e08fd6a8862,2014-01-09,50.0,20
2160,Carrot,d95b26ec-17e4-448d-b8e1-8c9f74ce61b7,2014-01-09,28.0,107
2161,Grapes,392b24b1-21cc-4598-869d-abcbe32184ec,2014-01-09,160.0,196
2162,Jack Fruit,0967140c-9917-4b4f-a207-b93430644c02,2014-01-09,80.0,132
2163,Lime,bc3efa88-b283-4ecd-9745-88675d66951e,2014-01-09,400.0,15
2164,Okara,49de6113-2a81-466c-8ab1-7835a6e8adde,2014-01-09,100.0,32
2165,Papaya,cea735fb-4ea1-4970-8c5c-c250b671a1a0,2014-01-09,60.0,112
2166,Potato Red,08f3acc4-5c89-4a21-ba0c-b1cd10ff55c5,2014-01-09,23.0,36
2167,Potato White,ea128527-26a8-4695-97b6-8165126a2715,2014-01-09,22.0,187
2168,Raddish Red,6cb2fc31-28a9-41e0-8097-b6fc0c27af26,2014-01-09,30.0,167
2169,Tomato Big,69735793-757e-4ae3-91a6-9d2008488d2c,2014-01-09,35.0,74
2170,Tomato Small,71bc2956-caeb-4db5-99ff-afd72743ade0,2014-01-09,35.0,164
2171,Apple,3d7baeff-1387-490a-9981-04234e88299a,2014-01-10,100.0,123
2172,Banana,666473ac-2a7f-476d-9001-cf98ffe7259c,2014-01-10,50.0,167
2173,Brinjal Long,6d0ecdf6-efed-41c0-8a1f-aa813a1ab73f,2014-01-10,28.0,169
2174,Brocauli,e4e405bc-d99b-4fbf-bb35-2e08fd6a8862,2014-01-10,50.0,20
2175,Carrot,d95b26ec-17e4-448d-b8e1-8c9f74ce61b7,2014-01-10,25.0,87
2176,Grapes,392b24b1-21cc-4598-869d-abcbe32184ec,2014-01-10,160.0,79
2177,Jack Fruit,0967140c-9917-4b4f-a207-b93430644c02,2014-01-10,80.0,151
2178,Lime,bc3efa88-b283-4ecd-9745-88675d66951e,2014-01-10,400.0,135
2179,Okara,49de6113-2a81-466c-8ab1-7835a6e8adde,2014-01-10,90.0,117
2180,Papaya,cea735fb-4ea1-4970-8c5c-c250b671a1a0,2014-01-10,60.0,148
2181,Potato Red,08f3acc4-5c89-4a21-ba0c-b1cd10ff55c5,2014-01-10,25.0,39
2182,Potato White,ea128527-26a8-4695-97b6-8165126a2715,2014-01-10,21.0,76
2183,Raddish Red,6cb2fc31-28a9-41e0-8097-b6fc0c27af26,2014-01-10,30.0,132
2184,Tomato Big,69735793-757e-4ae3-91a6-9d2008488d2c,2014-01-10,35.0,81
2185,Tomato Small,71bc2956-caeb-4db5-99ff-afd72743ade0,2014-01-10,35.0,163
2186,Apple,3d7baeff-1387-490a-9981-04234e88299a,2014-01-12,100.0,79
2187,Banana,666473ac-2a7f-476d-9001-cf98ffe7259c,2014-01-12,50.0,50
2188,Brinjal Long,6d0ecdf6-efed-41c0-8a1f-aa813a1ab73f,2014-01-12,25.0,152
2189,Brocauli,e4e405bc-d99b-4fbf-bb35-2e08fd6a8862,2014-01-12,45.0,65
2190,Carrot,d95b26ec-17e4-448d-b8e1-8c9f74ce61b7,2014-01-12,25.0,180
2191,Grapes,392b24b1-21cc-4598-869d-abcbe32184ec,2014-01-12,170.0,134
2192,Jack Fruit,0967140c-9917-4b4f-a207-b93430644c02,2014-01-12,70.0,101
2193,Lime,bc3efa88-b283-4ecd-9745-88675d66951e,2014-01-12,400.0,137
2194,Okara,49de6113-2a81-466c-8ab1-7835a6e8adde,2014-01-12,70.0,120
2195,Papaya,cea735fb-4ea1-4970-8c5c-c250b671a1a0,2014-01-12,60.0,43
2196,Potato Red,08f3acc4-5c89-4a21-ba0c-b1cd10ff55c5,2014-01-12,25.0,59
2197,Potato White,ea128527-26a8-4695-97b6-8165126a2715,2014-01-12,22.0,111
2198,Raddish Red,6cb2fc31-28a9-41e0-8097-b6fc0c27af26,2014-01-12,30.0,141
2199,Tomato Big,69735793-757e-4ae3-91a6-9d2008488d2c,2014-01-12,35.0,132
2200,Tomato Small,71bc2956-caeb-4db5-99ff-afd72743ade0,2014-01-12,35.0,200
2201,Apple,3d7baeff-1387-490a-9981-04234e88299a,2014-01-13,100.0,93
2202,Banana,666473ac-2a7f-476d-9001-cf98ffe7259c,2014-01-13,50.0,104
2203,Brinjal Long,6d0ecdf6-efed-41c0-8a1f-aa813a1ab73f,2014-01-13,25.0,145
2204,Brocauli,e4e405bc-d99b-4fbf-bb35-2e08fd6a8862,2014-01-13,45.0,111
2205,Carrot,d95b26ec-17e4-448d-b8e1-8c9f74ce61b7,2014-01-13,25.0,14
2206,Grapes,392b24b1-21cc-4598-869d-abcbe32184ec,2014-01-13,160.0,104
2207,Jack Fruit,0967140c-9917-4b4f-a207-b93430644c02,2014-01-13,100.0,104
2208,Lime,bc3efa88-b283-4ecd-9745-88675d66951e,2014-01-13,400.0,123
2209,Okara,49de6113-2a81-466c-8ab1-7835a6e8adde,2014-01-13,70.0,80
2210,Papaya,cea735fb-4ea1-4970-8c5c-c250b671a1a0,2014-01-13,60.0,51
2211,Potato Red,08f3acc4-5c89-4a21-ba0c-b1cd10ff55c5,2014-01-13,24.0,150
2212,Potato White,ea128527-26a8-4695-97b6-8165126a2715,2014-01-13,22.0,146
2213,Raddish Red,6cb2fc31-28a9-41e0-8097-b6fc0c27af26,2014-01-13,30.0,123
2214,Tomato Big,69735793-757e-4ae3-91a6-9d2008488d2c,2014-01-13,45.0,170
2215,Tomato Small,71bc2956-caeb-4db5-99ff-afd72743ade0,2014-01-13,35.0,150
2216,Apple,3d7baeff-1387-490a-9981-04234e88299a,2014-01-14,100.0,65
2217,Banana,666473ac-2a7f-476d-9001-cf98ffe7259c,2014-01-14,50.0,70
2218,Brinjal Long,6d0ecdf6-efed-41c0-8a1f-aa813a1ab73f,2014-01-14,24.0,141
2219,Brocauli,e4e405bc-d99b-4fbf-bb35-2e08fd6a8862,2014-01-14,45.0,100
2220,Carrot,d95b26ec-17e4-448d-b8e1-8c9f74ce61b7,2014-01-14,24.0,166
2221,Grapes,392b24b1-21cc-4598-869d-abcbe32184ec,2014-01-14,160.0,107
2222,Jack Fruit,0967140c-9917-4b4f-a207-b93430644c02,2014-01-14,90.0,33
2223,Lime,bc3efa88-b283-4ecd-9745-88675d66951e,2014-01-14,400.0,148
2224,Okara,49de6113-2a81-466c-8ab1-7835a6e8adde,2014-01-14,60.0,184
2225,Papaya,cea735fb-4ea1-4970-8c5c-c250b671a1a0,2014-01-14,60.0,41
2226,Potato Red,08f3acc4-5c89-4a21-ba0c-b1cd10ff55c5,2014-01-14,25.0,129
2227,Potato White,ea128527-26a8-4695-97b6-8165126a2715,2014-01-14,22.0,194
2228,Raddish Red,6cb2fc31-28a9-41e0-8097-b6fc0c27af26,2014-01-14,30.0,128
2229,Tomato Big,69735793-757e-4ae3-91a6-9d2008488d2c,2014-01-14,45.0,37
2230,Tomato Small,71bc2956-caeb-4db5-99ff-afd72743ade0,2014-01-14,35.0,164
2231,Apple,3d7baeff-1387-490a-9981-04234e88299a,2014-01-16,100.0,132
2232,Banana,666473ac-2a7f-476d-9001-cf98ffe7259c,2014-01-16,50.0,31
2233,Brinjal Long,6d0ecdf6-efed-41c0-8a1f-aa813a1ab73f,2014-01-16,25.0,124
2234,Brocauli,e4e405bc-d99b-4fbf-bb35-2e08fd6a8862,2014-01-16,45.0,192
2235,Carrot,d95b26ec-17e4-448d-b8e1-8c9f74ce61b7,2014-01-16,24.0,111
2236,Grapes,392b24b1-21cc-4598-869d-abcbe32184ec,2014-01-16,160.0,114
2237,Jack Fruit,0967140c-9917-4b4f-a207-b93430644c02,2014-01-16,100.0,151
2238,Lime,bc3efa88-b283-4ecd-9745-88675d66951e,2014-01-16,400.0,161
2239,Okara,49de6113-2a81-466c-8ab1-7835a6e8adde,2014-01-16,60.0,22
2240,Papaya,cea735fb-4ea1-4970-8c5c-c250b671a1a0,2014-01-16,60.0,22
2241,Potato Red,08f3acc4-5c89-4a21-ba0c-b1cd10ff55c5,2014-01-16,23.0,83
2242,Potato White,ea128527-26a8-4695-97b6-8165126a2715,2014-01-16,22.0,151
2243,Raddish Red,6cb2fc31-28a9-41e0-8097-b6fc0c27af26,2014-01-16,30.0,18
2244,Tomato Big,69735793-757e-4ae3-91a6-9d2008488d2c,2014-01-16,45.0,88
2245,Tomato Small,71bc2956-caeb-4db5-99ff-afd72743ade0,2014-01-16,36.0,63
2246,Apple,3d7baeff-1387-490a-9981-04234e88299a,2014-01-17,100.0,45
2247,Banana,666473ac-2a7f-476d-9001-cf98ffe7259c,2014-01-17,50.0,23
2248,Brinjal Long,6d0ecdf6-efed-41c0-8a1f-aa813a1ab73f,2014-01-17,25.0,61
2249,Brocauli,e4e405bc-d99b-4fbf-bb35-2e08fd6a8862,2014-01-17,40.0,15
2250,Carrot,d95b26ec-17e4-448d-b8e1-8c9f74ce61b7,2014-01-17,24.0,87
2251,Grapes,392b24b1-21cc-4598-869d-abcbe32184ec,2014-01-17,160.0,77
2252,Jack Fruit,0967140c-9917-4b4f-a207-b93430644c02,2014-01-17,70.0,99
2253,Lime,bc3efa88-b283-4ecd-9745-88675d66951e,2014-01-17,400.0,126
2254,Okara,49de6113-2a81-466c-8ab1-7835a6e8adde,2014-01-17,60.0,100
2255,Papaya,cea735fb-4ea1-4970-8c5c-c250b671a1a0,2014-01-17,60.0,129
2256,Potato Red,08f3acc4-5c89-4a21-ba0c-b1cd10ff55c5,2014-01-17,23.0,37
2257,Potato White,ea128527-26a8-4695-97b6-8165126a2715,2014-01-17,21.0,43
2258,Raddish Red,6cb2fc31-28a9-41e0-8097-b6fc0c27af26,2014-01-17,30.0,155
2259,Tomato Big,69735793-757e-4ae3-91a6-9d2008488d2c,2014-01-17,45.0,165
2260,Tomato Small,71bc2956-caeb-4db5-99ff-afd72743ade0,2014-01-17,34.0,62
2261,Apple,3d7baeff-1387-490a-9981-04234e88299a,2014-01-19,110.0,171
2262,Banana,666473ac-2a7f-476d-9001-cf98ffe7259c,2014-01-19,50.0,84
2263,Brinjal Long,6d0ecdf6-efed-41c0-8a1f-aa813a1ab73f,2014-01-19,25.0,167
2264,Brocauli,e4e405bc-d99b-4fbf-bb35-2e08fd6a8862,2014-01-19,45.0,143
2265,Carrot,d95b26ec-17e4-448d-b8e1-8c9f74ce61b7,2014-01-19,24.0,145
2266,Grapes,392b24b1-21cc-4598-869d-abcbe32184ec,2014-01-19,160.0,163
2267,Jack Fruit,0967140c-9917-4b4f-a207-b93430644c02,2014-01-19,70.0,12
2268,Lime,bc3efa88-b283-4ecd-9745-88675d66951e,2014-01-19,400.0,66
2269,Okara,49de6113-2a81-466c-8ab1-7835a6e8adde,2014-01-19,70.0,87
2270,Papaya,cea735fb-4ea1-4970-8c5c-c250b671a1a0,2014-01-19,60.0,179
2271,Potato Red,08f3acc4-5c89-4a21-ba0c-b1cd10ff55c5,2014-01-19,23.0,72
2272,Potato White,ea128527-26a8-4695-97b6-8165126a2715,2014-01-19,20.0,62
2273,Raddish Red,6cb2fc31-28a9-41e0-8097-b6fc0c27af26,2014-01-19,15.0,169
2274,Tomato Big,69735793-757e-4ae3-91a6-9d2008488d2c,2014-01-19,40.0,190
2275,Tomato Small,71bc2956-caeb-4db5-99ff-afd72743ade0,2014-01-19,28.0,51
2276,Apple,3d7baeff-1387-490a-9981-04234e88299a,2014-01-20,110.0,161
2277,Banana,666473ac-2a7f-476d-9001-cf98ffe7259c,2014-01-20,50.0,142
2278,Brinjal Long,6d0ecdf6-efed-41c0-8a1f-aa813a1ab73f,2014-01-20,30.0,194
2279,Brocauli,e4e405bc-d99b-4fbf-bb35-2e08fd6a8862,2014-01-20,45.0,176
2280,Carrot,d95b26ec-17e4-448d-b8e1-8c9f74ce61b7,2014-01-20,28.0,37
2281,Grapes,392b24b1-21cc-4598-869d-abcbe32184ec,2014-01-20,170.0,163
2282,Jack Fruit,0967140c-9917-4b4f-a207-b93430644c02,2014-01-20,70.0,113
2283,Lime,bc3efa88-b283-4ecd-9745-88675d66951e,2014-01-20,400.0,103
2284,Okara,49de6113-2a81-466c-8ab1-7835a6e8adde,2014-01-20,60.0,48
2285,Papaya,cea735fb-4ea1-4970-8c5c-c250b671a1a0,2014-01-20,60.0,77
2286,Potato Red,08f3acc4-5c89-4a21-ba0c-b1cd10ff55c5,2014-01-20,23.0,178
2287,Potato White,ea128527-26a8-4695-97b6-8165126a2715,2014-01-20,21.0,87
2288,Raddish Red,6cb2fc31-28a9-41e0-8097-b6fc0c27af26,2014-01-20,30.0,193
